gene_id,aro_accession,name,family_id,description,mechanism_id,sequence_accession
3006946,ARO:3006946,LUT-4,LUT beta-lactamase,LUT-4 is a LUT beta-lactamase.,1004,
3006947,ARO:3006947,LUT-5,LUT beta-lactamase,LUT-5 is a LUT beta-lactamase.,1004,
3006948,ARO:3006948,LUT-6,LUT beta-lactamase,LUT-6 is a LUT beta-lactamase.,1004,
3007180,ARO:3007180,MAB,class A Mycobacterium abscessus beta-lactamase,MAB is a broad-spectrum class A beta-lactamase produced by Mycobacterium abscessus that has been shown to hydrolyze a large number of beta-lactam antibiotics.,1004,
3003239,ARO:3003239,Mycobacteroides abscessus 16S rRNA mutation conferring resistance to amikacin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides abscessus conferring resistance to amikacin.,1001,
3003240,ARO:3003240,Mycobacteroides abscessus 16S rRNA mutation conferring resistance to gentamicin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides abscessus conferring resistance to gentamicin.,1001,
3003236,ARO:3003236,Mycobacteroides abscessus 16S rRNA mutation conferring resistance to kanamycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides abscessus conferring resistance to kanamycin.,1001,
3003238,ARO:3003238,Mycobacteroides abscessus 16S rRNA mutation conferring resistance to neomycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides abscessus conferring resistance to neomycin.,1001,
3003237,ARO:3003237,Mycobacteroides abscessus 16S rRNA mutation conferring resistance to tobramycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides abscessus conferring resistance to tobramycin.,1001,
3004163,ARO:3004163,Mycobacteroides abscessus 23S rRNA with mutation conferring resistance to clarithromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,"Point mutation in the 23S rRNA of Mycobacteroides abscessus shown to confer resistance to clarithromycin, a macrolide type antibiotic.",1001,
3007476,ARO:3007476,Mycobacterium abscessus atpE with mutation conferring resistance to bedaquiline,antibiotic resistant ATP synthase,"Mutations to the ATPase subunit C atpE gene, which is involved with the production of ATP, confer resistance to bedaquiline by altering the antibiotic's target.",1001,
3000533,ARO:3000533,macA,ATP-binding cassette (ABC) 10000 pump,MacA is a membrane fusion protein that forms an antibiotic efflux complex with MacB and TolC. macA corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,10000,
3000535,ARO:3000535,macB,ATP-binding cassette (ABC) 10000 pump,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,10000,
3006949,ARO:3006949,MAL-1,MAL beta-lactamase,MAL-1 is a MAL beta-lactamase.,1004,
3006950,ARO:3006950,MAL-2,MAL beta-lactamase,MAL-2 is a MAL beta-lactamase.,1004,
3000263,ARO:3000263,marA,General Bacterial Porin with reduced permeability to beta-lactams;resistance-nodulation-cell division (RND) 10000 pump,"In the presence of antibiotic stress, E. coli overexpresses the global activator protein MarA, which besides inducing MDR efflux pump AcrAB, also down- regulates synthesis of the porin OmpF.",10000;3000244,
3004164,ARO:3004164,Mycobacterium avium 23S rRNA with mutation conferring resistance to clarithromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,"Point mutation in the 23S rRNA of Mycobacterium avium shown to confer resistance to clarithromycin, a macrolide type antibiotic.",1001,
3007473,ARO:3007473,Mycobacterium avium gyrA with mutation conferring resistance to fluoroquinolone,fluoroquinolone resistant gyrA,Amino acid substitution mutations in Mycobacterium avium gyrA observed to confer resistance to fluoroquinolone antibiotics.,1001,
3006951,ARO:3006951,MBL1b,MBL beta-lactamase,MBL1b is a MBL beta-lactamase.,1004,
3003325,ARO:3003325,Mycobacterium tuberculosis variant bovis embB with mutation conferring resistance to ethambutol,ethambutol resistant embB,Point mutations that occur within Mycobacterium tuberculosis variant bovis embB gene resulting in resistance to ethambutol.,1001,
3003779,ARO:3003779,Mycobacterium tuberculosis variant bovis ndh with mutation conferring resistance to isoniazid,antibiotic resistant ndh,Mutations in the Mycobacterium tuberculosis variant bovis ndh gene that results in increased resistance to isoniazid.,1001,
3004138,ARO:3004138,Moraxella catarrhalis 23S rRNA with mutation conferring resistance to macrolide antibiotics,23S rRNA with mutation conferring resistance to macrolide antibiotics,Point mutations in the 23S ribosomal RNA subunit of M. catarrhalis shown clinically to confer resistance to macrolide class antibiotics.,1001,
3004124,ARO:3004124,Moraxella catarrhalis M35,General Bacterial Porin with reduced permeability to beta-lactams,"The outer membrane protein M35 of Moraxella catarrhalis is an antigenically conserved porin. Down-regulation of M35 significantly increases the MICs of aminopenicillins, specifically amoxicillin.",3000244;3003764,
3003514,ARO:3003514,Mycobacteroides chelonae 16S rRNA mutation conferring resistance to amikacin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides chelonae can cause resistance to amikacin.,1001,
3003517,ARO:3003517,Mycobacteroides chelonae 16S rRNA mutation conferring resistance to gentamicin C,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides chelonae can confer resistance to gentamicin C.,1001,
3003515,ARO:3003515,Mycobacteroides chelonae 16S rRNA mutation conferring resistance to kanamycin A,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides chelonae can cause resistance to kanamycin A.,1001,
3003518,ARO:3003518,Mycobacteroides chelonae 16S rRNA mutation conferring resistance to neomycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides chelonae can cause resistance to neomycin.,1001,
3003516,ARO:3003516,Mycobacteroides chelonae 16S rRNA mutation conferring resistance to tobramycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,Point mutations in the 16S rRNA of Mycobacteroides chelonae can cause resistance to tobramycin.,1001,
3004165,ARO:3004165,Mycobacteroides chelonae 23S rRNA with mutation conferring resistance to clarithromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,"Point mutation in the 23S rRNA of Mycobacteroides chelonae shown to confer resistance to clarithromycin, a macrolide type antibiotic.",1001,
3003689,ARO:3003689,MCR-1.1,MCR phosphoethanolamine transferase,"MCR-1 is a plasmid-borne phosphoethanolamine transferase that interferes with binding of colistin to the cell membrane via addition of phosphoethanolamine to lipid A, resulting reduction in negative charge of the cell membrane.",1001,
3004506,ARO:3004506,MCR-1.10,MCR phosphoethanolamine transferase,An MCR-1 phosphoethanolamine transferase and polymyxin (colistin) resistance gene variant identified from an Escherichia porcine isolate in Great Britain.,1001,
3004688,ARO:3004688,MCR-1.11,MCR phosphoethanolamine transferase,A plasmid-mediated phosphoethanolamine transferase and MCR-1 variant identified from Escherichia coli as conferring resistance to colistin antibiotics.,1001,
3004689,ARO:3004689,MCR-1.12,MCR phosphoethanolamine transferase,A plasmid-mediated phosphoethanolamine transferase and MCR-1 variant identified from Escherichia coli and conferring resistance to colistin antibiotics.,1001,
3004690,ARO:3004690,MCR-1.13,MCR phosphoethanolamine transferase,A plasmid-mediated phosphoethanolamine transferase and MCR-1 variant identified from Escherichia coli.,1001,
3007246,ARO:3007246,MCR-1.14,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007279,ARO:3007279,MCR-1.15,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007238,ARO:3007238,MCR-1.16,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007244,ARO:3007244,MCR-1.17,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007233,ARO:3007233,MCR-1.18,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007240,ARO:3007240,MCR-1.19,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3004194,ARO:3004194,MCR-1.2,MCR phosphoethanolamine transferase,A plasmid-borne novel MCR-1 functional variant detected in a Klebsiella pneumoniae isolate collected from a rectal swab in Italy. MCR-1.2 differs from MCR-1 by a single amino acid substitution from Glutamine to Leucine at position 3 in the N-terminal region. Described by DiPilato et al. 2016.,1001,
3007235,ARO:3007235,MCR-1.20,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007237,ARO:3007237,MCR-1.21,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007239,ARO:3007239,MCR-1.22,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007234,ARO:3007234,MCR-1.23,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007243,ARO:3007243,MCR-1.24,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007247,ARO:3007247,MCR-1.25,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007280,ARO:3007280,MCR-1.26,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007232,ARO:3007232,MCR-1.27,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007236,ARO:3007236,MCR-1.28,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007241,ARO:3007241,MCR-1.29,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3004514,ARO:3004514,MCR-1.3,MCR phosphoethanolamine transferase,An MCR-1 polymyxin resistance gene variant identified from a poultry Raoultella planticola isolate.,1001,
3007242,ARO:3007242,MCR-1.30,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007245,ARO:3007245,MCR-1.31,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007289,ARO:3007289,MCR-1.32,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3007070,ARO:3007070,MCR-1.33,MCR phosphoethanolamine transferase,"An MCR-1-type colistin resistance gene variant, first described in a multi-drug-resistant Escherichia coli isolate recovered from a urinary tract infection, and co-occurring with the carbapenemase NDM-5.",1001,
3007230,ARO:3007230,MCR-1.34,MCR phosphoethanolamine transferase,An MCR-1-type colistin resistance gene variant.,1001,
3004515,ARO:3004515,MCR-1.4,MCR phosphoethanolamine transferase,An MCR-1 polymyxin resistance gene variant identified from a colistin-resistant Escherichia coli isolate.,1001,
3004685,ARO:3004685,MCR-1.5,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-1 variant identified from polyclonal clinical Escherichia coli.,1001,
3004513,ARO:3004513,MCR-1.6,MCR phosphoethanolamine transferase,"An MCR-1 polymyxin resistance gene variant identified from colistin-resistant Salmonella enterica (serovar typhimurium) isolate, carried by an IncP plasmid.",1001,
3004686,ARO:3004686,MCR-1.7,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-1 variant identified from Escherichia coli.,1001,
3004687,ARO:3004687,MCR-1.8,MCR phosphoethanolamine transferase,An unpublished MCR-1 variant.,1001,
3004507,ARO:3004507,MCR-1.9,MCR phosphoethanolamine transferase,An MCR-1 phosphoethanolamine transferase and polymyxin resistance gene variant identified from an enterotoxigenic Escherichia coli clinical isolate.,1001,
3007137,ARO:3007137,mcr-10.1,MCR phosphoethanolamine transferase,An MCR-10-type colistin resistance gene variant.,1001,
3007277,ARO:3007277,MCR-10.2,MCR phosphoethanolamine transferase,An MCR-10-type colistin resistance gene variant.,1001,
3007275,ARO:3007275,MCR-10.3,MCR phosphoethanolamine transferase,An MCR-10-type colistin resistance gene variant.,1001,
3007276,ARO:3007276,MCR-10.4,MCR phosphoethanolamine transferase,An MCR-10-type colistin resistance gene variant.,1001,
3007274,ARO:3007274,MCR-10.5,MCR phosphoethanolamine transferase,An MCR-10-type colistin resistance gene variant.,1001,
3004110,ARO:3004110,MCR-2.1,MCR phosphoethanolamine transferase,"MCR-2 is a plasmid-borne phosphoethanolamine transferase that interferes with binding of colistin to the cell membrane via addition of phosphoethanolamine to lipid A, resulting in reduction of the negative charge of the cell membrane. Originally identified in a Belgian sample of Escherichia coli by Xavier et al, (2016).",1001,
3004502,ARO:3004502,MCR-2.2,MCR phosphoethanolamine transferase,An MCR-2 phosphoethanolamine transferase and polymyxin resistance gene variant identified in Moraxella isolated from pigs in Great Britain.,1001,
3007284,ARO:3007284,MCR-2.3,MCR phosphoethanolamine transferase,An MCR-2-type colistin resistance gene variant.,1001,
3007283,ARO:3007283,MCR-2.4,MCR phosphoethanolamine transferase,An MCR-2-type colistin resistance gene variant.,1001,
3007286,ARO:3007286,MCR-2.5,MCR phosphoethanolamine transferase,An MCR-2-type colistin resistance gene variant.,1001,
3007288,ARO:3007288,MCR-2.6,MCR phosphoethanolamine transferase,An MCR-2-type colistin resistance gene variant.,1001,
3007287,ARO:3007287,MCR-2.7,MCR phosphoethanolamine transferase,An MCR-2-type colistin resistance gene variant.,1001,
3007285,ARO:3007285,MCR-2.8,MCR phosphoethanolamine transferase,An MCR-2-type colistin resistance gene variant.,1001,
3004139,ARO:3004139,MCR-3.1,MCR phosphoethanolamine transferase,"MCR-3 is a plasmid-borne phosphoethanolamine transferase that interferes with binding of colistin to the cell membrane via addition of phosphoethanolamine to lipid A, resulting reduction in negative charge of the cell membrane. Originally described by Yin et al. 2017, from a porcine Escherichia coli plasmid pWJ1.",1001,
3004504,ARO:3004504,MCR-3.10,MCR phosphoethanolamine transferase,"An MCR-3 phosphoethanolamine transferase and polymyxin (colistin) resistance gene variant identified from Aeromonas, Proteus and Escherichia coli.",1001,
3004500,ARO:3004500,MCR-3.11,MCR phosphoethanolamine transferase,"An MCR-3 phosphoethanolamine transferase and polymyxin resistance gene variant differing by 2 amino acid substitutions, identified from an Escherichia coli isolate.",1001,
3004693,ARO:3004693,MCR-3.12,MCR phosphoethanolamine transferase,A plasmid-mediated phosphoethanolamine transferase and MCR-3 variant conferring resistance to colistin antibiotics.,1001,
3007269,ARO:3007269,MCR-3.13,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007249,ARO:3007249,MCR-3.14,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007252,ARO:3007252,MCR-3.15,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007260,ARO:3007260,MCR-3.16,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007278,ARO:3007278,MCR-3.17,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007263,ARO:3007263,MCR-3.18,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007273,ARO:3007273,MCR-3.19,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3004511,ARO:3004511,MCR-3.2,MCR phosphoethanolamine transferase,"An MCR-3 polymyxin resistance gene variant identified in a colistin-resistant Salmonella isolate from Canada, located on an IncHI-2 plasmid.",1001,
3007266,ARO:3007266,MCR-3.20,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007262,ARO:3007262,MCR-3.21,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007259,ARO:3007259,MCR-3.22,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007256,ARO:3007256,MCR-3.23,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007265,ARO:3007265,MCR-3.24,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007258,ARO:3007258,MCR-3.25,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007261,ARO:3007261,MCR-3.26,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007253,ARO:3007253,MCR-3.27,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007270,ARO:3007270,MCR-3.28,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007272,ARO:3007272,MCR-3.29,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3004662,ARO:3004662,MCR-3.3,MCR phosphoethanolamine transferase,MCR-3.3 is a colistin resistance gene variant in the chromosome of an Aeromonas veronii. Conferred polymyxin resistance in both E. Coli and Aeromonas salmonicida.,1001,
3007255,ARO:3007255,MCR-3.31,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007254,ARO:3007254,MCR-3.32,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007248,ARO:3007248,MCR-3.33,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007268,ARO:3007268,MCR-3.34,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007267,ARO:3007267,MCR-3.35,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007257,ARO:3007257,MCR-3.36,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007250,ARO:3007250,MCR-3.37,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007251,ARO:3007251,MCR-3.38,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3007271,ARO:3007271,MCR-3.39,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3004691,ARO:3004691,MCR-3.4,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-3.1 variant.,1001,
3007264,ARO:3007264,MCR-3.40,MCR phosphoethanolamine transferase,An MCR-3-type colistin resistance gene variant.,1001,
3005221,ARO:3005221,MCR-3.41,MCR phosphoethanolamine transferase,Novel mcr-3.41 gene identified in an Aeromonas veronii C198 isolate from a patient with Septicemia in Thailand by Hatrongjit et. al.,1001,
3004505,ARO:3004505,MCR-3.5,MCR phosphoethanolamine transferase,An MCR-3 phosphoethanolamine transferase and polymyxin (colistin) resistance gene variant identified from an extensively-resistant Escherichia coli clinical isolate.,1001,
3004503,ARO:3004503,MCR-3.6,MCR phosphoethanolamine transferase,An MCR-3 phosphoethanolamine transferase and polymyxin resistance gene variant identified in Aeromonas.,1001,
3004510,ARO:3004510,MCR-3.7,MCR phosphoethanolamine transferase,An MCR polymyxin (colistin) resistance gene variant identified in Aeromonas.,1001,
3004509,ARO:3004509,MCR-3.8,MCR phosphoethanolamine transferase,An MCR-3 polymyxin (incl. colistin) resistance gene variant identified from an Aeromonas isolate.,1001,
3004508,ARO:3004508,MCR-3.9,MCR phosphoethanolamine transferase,An MCR-3 polymyxin (incl. colistin) resistance gene variant isolated from an Aeromonas isolate.,1001,
3004325,ARO:3004325,MCR-4.1,MCR phosphoethanolamine transferase,"MCR-4 is a plasmid-borne phosphoethanolamine transferase variant of MCR-1, isolated from Salmonella enterica serovar Typhimurium of porcine origin in Italy, Spain and Belgium through 2013 and 2015-2016. MCR-4 confers resistance to collistin via addition of a phosphoethanolamine group to lipid A, reducing the negative charge of the cell membrane. Described by Carattoli et al. 2017.",1001,
3004694,ARO:3004694,MCR-4.2,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-4 variant which confers resistance to colistin antibiotics.,1001,
3004695,ARO:3004695,MCR-4.3,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-4 variant and colistin resistance gene from clinical Enterobacteriaceae.,1001,
3004696,ARO:3004696,MCR-4.4,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-4 variant and colistin resistance gene.,1001,
3004697,ARO:3004697,MCR-4.5,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-4 variant and colistin resistance gene.,1001,
3007231,ARO:3007231,MCR-4.6,MCR phosphoethanolamine transferase,An MCR-4-type colistin resistance gene variant.,1001,
3007533,ARO:3007533,MCR-4.7,MCR phosphoethanolamine transferase,An MCR-4-type colistin resistance gene variant.,1001,
3004332,ARO:3004332,MCR-5.1,MCR phosphoethanolamine transferase,"MCR-5 is a transposon-associated phosphoethanolamine transferase gene, identified in Salmonella Paratyphi B dTa+ (d-tartrate fermenting Salmonella enterica subsp. enterica serovar Paratyphi B) isolates from food-producing animals. The isolates were collected between 2011 and 2013, and retrieved from the German National Reference Laboratory for Salmonella. MCR-5 confers resistance to collistin through the addition of a phosphoethanolamine group to lipid A, causing a reduction in negative charge of the cell membrane. Described by Borowiak et al, 2017.",1001,
3004698,ARO:3004698,MCR-5.2,MCR phosphoethanolamine transferase,A plasmid-mediated MCR-5 variant from Escheichia coli which confers resistance to colistin antibiotics.,1001,
3007282,ARO:3007282,MCR-5.3,MCR phosphoethanolamine transferase,An MCR-5-type colistin resistance gene variant.,1001,
3007281,ARO:3007281,MCR-5.4,MCR phosphoethanolamine transferase,An MCR-5-type colistin resistance gene variant.,1001,
3004501,ARO:3004501,MCR-6.1,MCR phosphoethanolamine transferase,An MCR-2 phosphoethanolamine transferase and polymyxin resistance gene variant identified in Moraxella isolated from pigs in the United Kingdom.,1001,
3004517,ARO:3004517,MCR-7.1,MCR phosphoethanolamine transferase,A novel plasmid-mediated colistin-resistant phosphoethanolamine transferase identified from a poultry isolate of Klebsiella pneumoniae.,1001,
3004516,ARO:3004516,MCR-8.1,MCR phosphoethanolamine transferase,A novel phosphoethanolamine transferase and mobile colistin resistance gene identified from carbapenem-resistant NDM-1-producing Klebsiella pneumoniae.,1001,
3007229,ARO:3007229,MCR-8.2,MCR phosphoethanolamine transferase,An MCR-8-type colistin resistance gene variant.,1001,
3007227,ARO:3007227,MCR-8.3,MCR phosphoethanolamine transferase,An MCR-8-type colistin resistance gene variant.,1001,
3007228,ARO:3007228,MCR-8.4,MCR phosphoethanolamine transferase,An MCR-8-type colistin resistance gene variant.,1001,
3004684,ARO:3004684,MCR-9.1,MCR phosphoethanolamine transferase,A mobilized and plasmid-mediated colistin resistance gene and phosphoethanolamine transferase identified from a Salmonella enterica isolate.,1001,
3007011,ARO:3007011,mdeA,major facilitator superfamily (MFS) 10000 pump,"mdeA is a multidrug efflux pump that confers resistance  in varying degrees to several unrelated antibiotics, including kanamycin, tetracycline, ampicillin, oxacillin, ciprofloxacin, nalidixic acid, acriflavine, and ethidium bromide.",10000,
3000789,ARO:3000789,mdsA,resistance-nodulation-cell division (RND) 10000 pump,MdsA is the membrane fusion protein of the multidrug and metal efflux complex MdsABC.,10000,
3000790,ARO:3000790,mdsB,resistance-nodulation-cell division (RND) 10000 pump,MdsB is the inner membrane transporter of the multidrug and metal efflux complex MdsABC. mdsB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 (gene name: mexQ) and 2 loci in Pseudomonas aeruginosa LESB58.,10000,
3000791,ARO:3000791,mdsC,resistance-nodulation-cell division (RND) 10000 pump,MdsC is the outer membrane channel of the multidrug and metal efflux complex MdsABC.,10000,
3000792,ARO:3000792,mdtA,resistance-nodulation-cell division (RND) 10000 pump,MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.,10000,
3000793,ARO:3000793,mdtB,resistance-nodulation-cell division (RND) 10000 pump,MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.,10000,
3000794,ARO:3000794,mdtC,resistance-nodulation-cell division (RND) 10000 pump,"MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB, MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.",10000,
3000795,ARO:3000795,mdtE,resistance-nodulation-cell division (RND) 10000 pump,MdtE is the membrane fusion protein of the MdtEF multidrug efflux complex. It shares 70% sequence similarity with AcrA.,10000,
3000796,ARO:3000796,mdtF,resistance-nodulation-cell division (RND) 10000 pump,MdtF is the multidrug inner membrane transporter for the MdtEF-TolC efflux complex.,10000,
3001329,ARO:3001329,mdtG,major facilitator superfamily (MFS) 10000 pump,"The MdtG protein, also named YceE, appears to be a member of the major facilitator superfamily of transporters, and it has been reported, when overexpressed, to increase fosfomycin and deoxycholate resistances. mdtG is a member of the marA-soxS-rob regulon.",10000,
3001216,ARO:3001216,mdtH,major facilitator superfamily (MFS) 10000 pump,Multidrug resistance protein MdtH.,10000,
3001327,ARO:3001327,MdtK,multidrug and toxic compound extrusion (MATE) transporter,"A multidrug and toxic compound extrusions (MATE) transporter conferring resistance to norfloxacin, doxorubicin and acriflavine.",10000,
3001214,ARO:3001214,mdtM,major facilitator superfamily (MFS) 10000 pump,Multidrug resistance protein MdtM.,10000,
3003548,ARO:3003548,mdtN,major facilitator superfamily (MFS) 10000 pump,"Multidrug resistance efflux pump. Could be involved in resistance to puromycin, acriflavine and tetraphenylarsonium chloride.",10000,
3003549,ARO:3003549,mdtO,major facilitator superfamily (MFS) 10000 pump,"Multidrug resistance efflux pump. Could be involved in resistance to puromycin, acriflavine and tetraphenylarsonium chloride.",10000,
3003550,ARO:3003550,mdtP,major facilitator superfamily (MFS) 10000 pump,"Multidrug resistance efflux pump. Could be involved in resistance to puromycin, acriflavine and tetraphenylarsonium chloride.",10000,
3007682,ARO:3007682,MdtQ,Outer Membrane Porin (Opr),MdtQ is a putative multidrug resistance outer membrane protein found in carbapenem-resistant Klebsiella pneumoniae.,3000244,
3000617,ARO:3000617,mecA,methicillin resistant PBP2,A foreign PBP2a acquired by lateral gene transfer that is able to perform peptidoglycan synthesis in the presence of beta-lactams.,1002,
3003440,ARO:3003440,mecB,methicillin resistant PBP2,A foreign PBP2 acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.,1002,
3001209,ARO:3001209,mecC,methicillin resistant PBP2,A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.,1002,
3005097,ARO:3005097,mecC-type BlaZ,BlaZ beta-lactamase,A blaZ-like beta-lactamase found in S. Aureus.,1004,
3004185,ARO:3004185,mecD,methicillin resistant PBP2,mecD is a PBP2a variant identified on a genomic resistance island in Macrococcus caseolyticus. MecD confers resistance to methicillin and other beta-lactam antibiotics through the production of an alternative low-affinity PBP. First described by Schwendener et al. 2017 and identified from canine and bovine sources.,1002,
3000124,ARO:3000124,mecI,methicillin resistant PBP2,mecI acts as a repressor of transcription of the mecA/mecR1/mecI operon.,1002,
3005046,ARO:3005046,MecC-type methicillin resistance repressor MecI,methicillin resistant PBP2,This MecI is a methicillin-resistant repressor resembling MecC. It confers resistance to penams.,1002,
3000215,ARO:3000215,mecR1,methicillin resistant PBP2,mecR1 is a transmembrane spanning and signal transducing protein which in response to interaction with beta-lactam antibiotics results in upregulation of the mecA/mecR1/mecI operon.,1002,
3003107,ARO:3003107,mef(B),major facilitator superfamily (MFS) 10000 pump,mef(B) is a macrolide efflux gene located in the vicinity of sul3 in Escherichia coli. There is also a mefB found in Streptococcus agalactiae that confers resistance to macrolides.,10000,
3003745,ARO:3003745,mef(C),major facilitator superfamily (MFS) 10000 pump,mef(C) is a macrolide efflux gene isolated from a plasmid in Photobacterium damselae.,10000,
3005089,ARO:3005089,mef(D),major facilitator superfamily (MFS) 10000 pump,mef(D) is a major facilitator superfamily efflux pump protein. It works together with the msr proteins to confer resistance to macrolide antibiotics.,10000,
